[General]
Dat File Version=	4
Specimen Group=
Component=
Material=	HC550 980DPD+Z
Operator Name=	wANGCHEN
Comments=
Test Date=	15/10/2012
Test Time=	10:02:32
Setup File=	C:\Program Files\Instron\HighRate\Tensile Test\Test Files\120301 -1fa.tst
Calibration File=	C:\Program Files\Instron\HighRate\Tensile Test\Support Files\Tension 1 Valve.cal
Velocity Calibration File Date Modified=	27/03/2012 12:55:02
Transducer Calibration File=	C:\Program Files\Instron\HighRate\Tensile Test\Support Files\Kistler_Tens100kN.tcl
Transducer Calibration File Date Modified= 	04/06/2012 15:02:05
Geometry Type=	0
Direct Area=30.150000	~mm²
Gauge Length=	20.0	~mm
Trigger Type=	Analog
Trigger Channel=	Position
Trigger Level=	-10.000000
Test Direction=	Tension
Actuator Displacement=	200.000000
Velocity=	10.000000
VHS Profiler=	OFF
VHS Profiler File=
Unit System=	0
Load Units=	kN
Extension Units=	mm
Accelerometer Units=	g
Drive Units=	V
Time Units=	s
Numeric Separator=	.
Fiedler Header=	Strain
Number of Pretriggers=	1200
First Pass Filter=	500
Second Pass Filter=	500
Filter Average=	5.000000
Use Second Pass=	False
Time Column=	0
Position Column=	2
Load Column=	3
Accelerometer Column=	4
Trigger Column=	6
Extensometer Column=	9
Position Filtered Column=	1
Valve Drive Column=	5
[Calibration]
Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
15.340000	15.340000	23.300000	-1116.150000	1.000000	1.000000	1.000000	1.000000	0.59155159	0.19792867	0.72728993	2.95775796	120.59076185
0.000000	0.000000	-0.002000	-0.010000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V
[Start of Data]
Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00000000	-48.28105164	-48.31201172	0.16036953	-11.16149998	-6.79199219	4.80468750	-6.72363281	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00000335	-48.25009537	-48.31201172	0.16036953	-0.26159766	-6.78710937	4.80468750	-6.74316406	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00000670	-48.21914291	-48.16220856	0.27413908	-38.41125488	-6.79199219	4.80468750	-6.74316406	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00001005	-48.18819046	-48.16220856	0.16036953	-11.16149998	-6.79199219	4.80468750	-6.73828125	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00001340	-48.15723801	-48.23711014	0.95675623	-11.16149998	-6.80175781	4.80468750	-6.71875000	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00001675	-48.12628555	-48.08730316	0.27413908	-11.16149998	-6.80175781	4.80468750	-6.74804687	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00002010	-48.09533691	-48.08730316	0.16036953	-5.71154881	-6.78710937	4.80468750	-6.74316406	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00002345	-48.06438828	-48.16220856	0.16036953	-16.61145210	-6.78222656	4.80957031	-6.74316406	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00002680	-48.03343964	-48.01240158	0.27413908	-5.71154881	-6.79199219	4.80468750	-6.73339844	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00003015	-48.00249100	-48.08730316	0.16036953	-11.16149998	-6.78710937	4.80468750	-6.73828125	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00003350	-47.97154617	-48.08730316	0.04660000	-0.26159766	-6.78710937	4.80468750	-6.74316406	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00003685	-47.94060135	-47.78769684	1.29806483	-32.96130371	-6.78710937	4.80468750	-6.74316406	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00004020	-47.90966034	-48.01240158	0.38790861	-5.71154881	-6.78710937	4.80957031	-6.74804687	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00004355	-47.87871933	-47.86259842	0.04660000	-5.71154881	-6.79199219	4.80957031	-6.75292969	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00004690	-47.84778214	-47.93750000	0.16036953	5.18835354	-6.79199219	4.80957031	-6.74804687	-0.03417969	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00005025	-47.81684113	-47.93750000	0.27413908	-22.06140327	-6.78710937	4.80957031	-6.76269531	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00005360	-47.78590775	-47.86259842	0.27413908	-5.71154881	-6.79199219	4.80957031	-6.73828125	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00005695	-47.75497437	-47.71279144	0.16036953	5.18835354	-6.78710937	4.80957031	-6.75292969	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00006030	-47.72404861	-47.63788986	0.16036953	-60.21105957	-6.79687500	4.80957031	-6.75292969	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00006365	-47.69312286	-47.71279144	0.04660000	-11.16149998	-6.78222656	4.80957031	-6.74804687	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00006700	-47.66220093	-47.78769684	0.16036953	5.18835354	-6.79199219	4.80957031	-6.73339844	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00007035	-47.63127899	-47.86259842	0.50167811	-5.71154881	-6.81152344	4.80957031	-6.74316406	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00007370	-47.60036087	-47.71279144	0.27413908	-11.16149998	-6.79199219	4.80468750	-6.78710937	-0.10253906	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00007705	-47.56945038	-47.71279144	0.16036953	-0.26159766	-6.79199219	4.80957031	-6.78222656	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00008040	-47.53854370	-47.71279144	0.27413908	-16.61145210	-6.79687500	4.80957031	-6.78222656	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00008375	-47.50764465	-47.78769684	-0.29470858	-16.61145210	-6.78222656	4.80468750	-6.75781250	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00008710	-47.47675323	-47.71279144	-0.29470858	-11.16149998	-6.79687500	4.80957031	-6.76757812	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00009045	-47.44587326	-47.71279144	0.16036953	-11.16149998	-6.79199219	4.80957031	-6.76757812	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00009380	-47.41500473	-47.63788986	0.27413908	-22.06140327	-6.77246094	4.80957031	-6.76269531	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00009715	-47.38414764	-47.63788986	0.16036953	-16.61145210	-6.79199219	4.80468750	-6.71875000	-0.03417969	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00010050	-47.35330582	-47.63788986	0.16036953	-5.71154881	-6.79199219	4.80468750	-6.76757812	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00010385	-47.32247543	-47.56298828	0.27413908	-0.26159766	-6.79199219	4.80468750	-6.76757812	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00010720	-47.29166031	-47.41318512	0.16036953	5.18835354	-6.79199219	4.80957031	-6.75292969	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00011055	-47.26085663	-47.48808670	0.04660000	16.08825493	-6.78710937	4.80957031	-6.75781250	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00011390	-47.23006821	-47.18847656	0.16036953	5.18835354	-6.79199219	4.80468750	-6.75781250	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00011725	-47.19929123	-47.11357498	-0.52224767	-5.71154881	-6.76757812	4.80468750	-6.75292969	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00012060	-47.16852570	-47.03867340	0.16036953	-5.71154881	-6.78222656	4.80957031	-6.72851562	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00012395	-47.13777161	-47.03867340	0.16036953	-27.51135445	-6.79199219	4.80468750	-6.74804687	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00012730	-47.10702133	-47.03867340	0.16036953	-11.16149998	-6.78710937	4.80468750	-6.75781250	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00013065	-47.07627869	-47.11357498	0.16036953	-0.26159766	-6.79199219	4.80957031	-6.75292969	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00013400	-47.04554367	-47.11357498	0.27413908	5.18835354	-6.79199219	4.80957031	-6.74804687	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00013735	-47.01480865	-47.11357498	0.16036953	-5.71154881	-6.79199219	4.80468750	-6.75292969	-0.12207031	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00014070	-46.98407745	-47.18847656	-1.09109533	16.08825493	-6.80175781	4.80957031	-6.74804687	-0.10742187	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00014405	-46.95335007	-47.11357498	-0.06716953	10.63830471	-6.79199219	4.80957031	-6.75292969	-0.10253906	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00014740	-46.92263031	-47.03867340	0.16036953	-11.16149998	-6.79199219	4.80957031	-6.74804687	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
0.00015075	-46.89191437	-46.88886642	0.16036953	-11.16149998	-6.79199219	4.80957031	-6.75292969	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	7.27159707
