Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00183425	-47.35449600	-47.26337814	0.16036953	-5.71154881	-2.27050781	4.81933594	-2.36816406	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00186760	-47.32173157	-47.48808670	-0.29470858	-32.96130371	-2.25585937	4.81445312	-2.34375000	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00190095	-47.28960800	-47.48808670	-0.74978673	5.18835354	-2.28027344	4.81445312	-2.38281250	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00193430	-47.25800323	-47.26337814	0.04660000	5.18835354	-2.28027344	4.81933594	-2.38281250	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00196765	-47.22665787	-47.18847656	0.27413908	10.63830471	-2.26562500	4.81445312	-2.37792969	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00200100	-47.19537735	-47.48808670	0.16036953	-0.26159766	-2.27050781	4.81933594	-2.37304687	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00203435	-47.16397858	-46.88886642	0.16036953	-16.61145210	-2.27050781	4.81445312	-2.36816406	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00206770	-47.13221741	-47.18847656	0.04660000	-0.26159766	-2.27050781	4.80957031	-2.37304687	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00210105	-47.10025787	-47.33827972	0.16036953	-11.16149998	-2.27050781	4.81933594	-2.35351562	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00213440	-47.06851959	-47.18847656	0.16036953	-0.26159766	-2.26562500	4.81445312	-2.36328125	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00216775	-47.03694534	-46.88886642	0.16036953	-27.51135445	-2.27050781	4.81445312	-2.34375000	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00220110	-47.00474930	-46.81396484	-0.18093906	5.18835354	-2.26074219	4.81933594	-2.36816406	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00223445	-46.97130966	-46.88886642	0.04660000	5.18835354	-2.26074219	4.81445312	-2.37304687	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00226780	-46.93661499	-46.88886642	0.16036953	-5.71154881	-2.27050781	4.81445312	-2.31933594	-0.01953125	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00230115	-46.90084839	-46.73906326	0.04660000	-22.06140327	-2.27050781	4.81445312	-2.37304687	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00233450	-46.86397552	-46.51435471	0.61544764	-22.06140327	-2.28515625	4.81933594	-2.39746094	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00236785	-46.82595062	-46.81396484	0.27413908	-22.06140327	-2.24121094	4.81445312	-2.36328125	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00240120	-46.78688049	-46.58925629	0.16036953	-0.26159766	-2.27050781	4.81933594	-2.35351562	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00243455	-46.74701691	-46.43945312	0.04660000	-5.71154881	-2.27050781	4.81445312	-2.37304687	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00246790	-46.70685196	-46.81396484	0.04660000	-0.26159766	-2.26562500	4.81933594	-2.37304687	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00250125	-46.66730118	-46.81396484	0.16036953	5.18835354	-2.27050781	4.81933594	-2.38281250	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00253460	-46.62934494	-46.73906326	0.16036953	-5.71154881	-2.27050781	4.81445312	-2.36328125	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00256795	-46.59344482	-46.73906326	0.16036953	-16.61145210	-2.27050781	4.82421875	-2.33886719	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00260130	-46.55942154	-46.66416168	0.16036953	-0.26159766	-2.26562500	4.81445312	-2.35839844	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00263465	-46.52676773	-46.43945312	0.38790861	-16.61145210	-2.27050781	4.80957031	-2.35839844	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00266800	-46.49489975	-46.58925629	0.38790861	-5.71154881	-2.26074219	4.81933594	-2.37304687	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00270135	-46.46353149	-46.58925629	0.16036953	-5.71154881	-2.27539062	4.81445312	-2.36328125	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00273470	-46.43252563	-46.43945312	0.16036953	-11.16149998	-2.27050781	4.81445312	-2.40722656	-0.13671875	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00276805	-46.40164185	-46.36455154	0.16036953	5.18835354	-2.27050781	4.82421875	-2.34863281	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00280140	-46.37059784	-46.43945312	-0.18093906	-27.51135445	-2.26074219	4.81445312	-2.35351562	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00283475	-46.33885193	-45.99003983	-0.06716953	-22.06140327	-2.27050781	4.81445312	-2.37304687	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00286810	-46.30572128	-46.13984299	0.38790861	-16.61145210	-2.26074219	4.81933594	-2.38769531	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00290145	-46.27094650	-46.06494141	0.16036953	-0.26159766	-2.28027344	4.81445312	-2.41210937	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00293480	-46.23507309	-46.36455154	0.16036953	5.18835354	-2.27050781	4.81445312	-2.36328125	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00296815	-46.19917297	-46.28964996	0.16036953	-0.26159766	-2.27050781	4.81933594	-2.35351562	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00300150	-46.16410446	-46.21474457	0.04660000	-16.61145210	-2.27050781	4.81933594	-2.33398437	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00303485	-46.13010025	-46.13984299	0.04660000	-0.26159766	-2.27050781	4.81445312	-2.37304687	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00306820	-46.09714508	-46.21474457	0.16036953	-5.71154881	-2.27050781	4.82421875	-2.35351562	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00310155	-46.06523514	-46.21474457	0.16036953	5.18835354	-2.26562500	4.81445312	-2.39746094	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00313490	-46.03429031	-46.06494141	0.50167811	-11.16149998	-2.27539062	4.81933594	-2.35351562	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00316825	-46.00386810	-46.06494141	-0.18093906	5.18835354	-2.26562500	4.81933594	-2.34863281	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00320160	-45.97336197	-45.76533127	0.04660000	5.18835354	-2.26562500	4.81933594	-2.35839844	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00323495	-45.94239426	-45.99003983	0.16036953	-5.71154881	-2.27050781	4.82421875	-2.34375000	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00326830	-45.91113663	-45.84023285	0.27413908	-22.06140327	-2.27050781	4.81445312	-2.35839844	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00330165	-45.88018417	-46.28964996	-0.52224767	-32.96130371	-2.26074219	4.81445312	-2.34375000	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00333500	-45.84988785	-45.84023285	-0.63601720	5.18835354	-2.26074219	4.82421875	-2.34863281	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00336835	-45.82006836	-45.76533127	0.04660000	10.63830471	-2.26074219	4.81933594	-2.37792969	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00340170	-45.79025269	-45.76533127	0.27413908	-0.26159766	-2.27050781	4.81933594	-2.35839844	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00343505	-45.76012802	-45.76533127	0.16036953	-11.16149998	-2.27050781	4.81933594	-2.37304687	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00346840	-45.72956085	-45.76533127	0.16036953	-0.26159766	-2.27050781	4.81933594	-2.40722656	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00350175	-45.69837570	-45.54062653	0.16036953	-5.71154881	-2.27050781	4.81933594	-2.35839844	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00353510	-45.66628265	-45.46572113	0.16036953	-0.26159766	-2.27050781	4.81933594	-2.32910156	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00356845	-45.63325119	-45.61552811	0.04660000	-11.16149998	-2.26562500	4.81445312	-2.29980469	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00360180	-45.59954834	-45.76533127	-0.18093906	10.63830471	-2.27050781	4.81933594	-2.36328125	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00363515	-45.56537247	-45.24101639	0.16036953	5.18835354	-2.27539062	4.81445312	-2.37792969	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00366850	-45.53052521	-45.31591797	0.16036953	-5.71154881	-2.27050781	4.80957031	-2.40234375	-0.11718750	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00370185	-45.49478149	-45.46572113	0.16036953	-16.61145210	-2.26562500	4.81445312	-2.34375000	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00373520	-45.45808411	-45.16611481	0.72921717	-5.71154881	-2.28515625	4.81933594	-2.34863281	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00376855	-45.42049408	-45.16611481	0.04660000	-22.06140327	-2.24121094	4.81445312	-2.33398437	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00380190	-45.38230133	-45.39081955	0.04660000	5.18835354	-2.24609375	4.81933594	-2.38769531	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00383525	-45.34434128	-45.46572113	0.04660000	-5.71154881	-2.27539062	4.81445312	-2.37304687	-0.10253906	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00386860	-45.30733871	-45.39081955	0.16036953	5.18835354	-2.27539062	4.81933594	-2.35839844	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00390195	-45.27133179	-45.09120941	0.16036953	5.18835354	-2.27050781	4.81933594	-2.32421875	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00393530	-45.23582458	-45.01630783	0.16036953	-0.26159766	-2.27050781	4.81445312	-2.32421875	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00396865	-45.20049286	-45.31591797	0.16036953	-16.61145210	-2.26562500	4.81445312	-2.33886719	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
