0.00414060  0.00000000  5.31905572  -4.99936215
0.00414395  -0.00001092  -6.00129552  -4.99936215
0.00414730  -0.00002728  5.31905572  -5.44381181
0.00415065  -0.00004737  12.86595721  -6.88080402
0.00415400  -0.00007333  9.09250680  -7.27375615
0.00415735  -0.00010353  5.31905572  9.45972368
0.00416070  -0.00001135  5.31905572  22.87910263
0.00416405  0.00005712  5.31905572  14.89129778
0.00416740  0.00008867  5.31905572  2.77070044
0.00417075  0.00007615  9.09250680  -8.42288507
0.00417410  0.00003269  9.09250680  -14.92144789
0.00417745  -0.00002358  9.09250680  -16.11965905
0.00418080  -0.00007523  16.63940663  -13.00468009
0.00418415  -0.00011085  16.63940663  -6.98864256
0.00418750  -0.00012225  20.41285705  1.29977674
0.00419085  -0.00010236  16.63940663  9.94113949
0.00419420  -0.00005604  20.41285705  16.02751117
0.00419755  0.00000481  1.54560531  18.56353007
0.00420090  0.00006823  12.86595721  17.56484683
0.00420425  0.00012244  27.95975788  14.11233638
0.00420760  0.00016301  43.05355987  10.83802913
0.00421095  0.00019517  35.50665904  9.20975732
0.00421430  0.00022477  43.05355987  9.31538284
0.00421765  0.00025759  46.82701028  11.14227838
0.00422100  0.00029939  31.73320829  14.31141160
0.00422435  0.00035333  27.95975788  17.32288229
0.00422770  0.00041534  46.82701028  19.24509259
0.00423105  0.00048217  58.14736153  22.37880630
0.00423440  0.00056527  54.37391111  29.92150443
0.00423775  0.00068240  58.14736153  42.92818709
0.00424110  0.00085260  69.46771708  58.59162454
0.00424445  0.00107381  73.24116750  68.62377832
0.00424780  0.00131295  77.01461791  81.81630577
0.00425115  0.00162048  88.33496915  90.62061135
0.00425450  0.00192190  99.65532073  67.60399316
0.00425785  0.00206719  107.20222156  51.90485998
0.00426120  0.00228570  114.74912239  61.84897537
0.00426455  0.00246585  122.29602322  49.46754674
0.00426790  0.00262979  129.84292438  58.55199898
0.00427125  0.00283044  129.84292438  67.36014295
0.00427460  0.00311358  137.38981725  67.95707518
0.00427795  0.00330157  114.74912239  23.18659251
0.00428130  0.00326369  141.16326766  0.38978825
0.00428465  0.00331229  152.48361891  35.23358250
0.00428800  0.00347841  160.03052007  67.12987457
0.00429135  0.00375699  167.57742090  82.46503124
0.00429470  0.00405201  178.89777214  63.52304214
0.00429805  0.00418099  186.44467330  35.75694685
0.00430140  0.00429379  163.80397048  28.05830501
0.00430475  0.00436598  178.89777214  24.06457937
0.00430810  0.00446165  193.99157413  38.32485487
0.00431145  0.00462855  201.53847496  60.55907497
0.00431480  0.00483237  193.99157413  104.65806393
0.00431815  0.00532672  186.44467330  62.89369458
0.00432150  0.00523912  190.21812371  -22.01386373
0.00432485  0.00520213  178.89777214  -26.49318916
0.00432820  0.00506887  197.76502454  -7.60141504
0.00433155  0.00513277  235.49952902  45.09499075
0.00433490  0.00539194  299.64820265  58.05406790
0.00433825  0.00551842  393.98446401  28.93272219
0.00434160  0.00557900  529.82868060  37.43570266
0.00434495  0.00580097  665.67289685  81.09528962
0.00434830  0.00609933  744.91535655  90.68541169
0.00435165  0.00638661  786.42331144  66.84068004
0.00435500  0.00656326  805.29056385  39.86661214
0.00435835  0.00666969  793.97021227  49.44813264
0.00436170  0.00687365  805.29056385  81.21601298
0.00436505  0.00723464  805.29056385  106.53329491
0.00436840  0.00756001  805.29056385  112.40901540
0.00437175  0.00796258  843.02506833  108.84632856
0.00437510  0.00829746  914.72062687  83.69293612
0.00437845  0.00854761  990.18963615  72.38770682
0.00438180  0.00876747  1024.15069022  67.93633537
0.00438515  0.00900892  1099.61969950  69.68479152
0.00438850  0.00923533  1141.12765439  83.07214989
0.00439185  0.00956742  1163.76835721  113.71907238
0.00439520  0.00999128  1186.40905970  118.94536921
