Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00042560	-46.75750351	-46.73906326	0.16036953	-11.16149998	-4.56054687	4.81445312	-4.54101562	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00043225	-46.72423553	-46.58925629	0.04660000	10.63830471	-4.55566406	4.80957031	-4.58496094	-0.11230469	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00043890	-46.69097519	-46.88886642	-0.18093906	16.08825493	-4.55078125	4.80957031	-4.59472656	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00044555	-46.65773392	-46.96376801	1.18429530	-11.16149998	-4.56054687	4.80957031	-4.59960937	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00045220	-46.62452698	-46.88886642	0.16036953	-11.16149998	-4.56054687	4.81445312	-4.62402344	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00045885	-46.59135437	-46.58925629	0.16036953	5.18835354	-4.56054687	4.80957031	-4.63378906	-0.10253906	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00046550	-46.55821228	-46.51435471	0.16036953	5.18835354	-4.56054687	4.81445312	-4.61914062	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00047215	-46.52509308	-46.58925629	0.50167811	-0.26159766	-4.55566406	4.80957031	-4.61914062	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00047880	-46.49199295	-46.43945312	-0.29470858	21.53820610	-4.55078125	4.80468750	-4.60937500	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00048545	-46.45890808	-46.51435471	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.62890625	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00049210	-46.42584229	-46.58925629	0.16036953	-11.16149998	-4.56054687	4.80957031	-4.62402344	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00049875	-46.39279938	-46.43945312	0.16036953	-27.51135445	-4.56542969	4.80957031	-4.62402344	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00050540	-46.35977173	-46.36455154	0.16036953	16.08825493	-4.56054687	4.80957031	-4.60937500	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00051205	-46.32675552	-46.36455154	0.16036953	-5.71154881	-4.57031250	4.80957031	-4.61425781	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00051870	-46.29375076	-46.51435471	0.16036953	5.18835354	-4.56054687	4.80468750	-4.65332031	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00052535	-46.26075363	-46.28964996	0.84298670	37.88806152	-4.57519531	4.80468750	-4.61914062	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00053200	-46.22776794	-46.36455154	0.16036953	5.18835354	-4.57031250	4.80957031	-4.62402344	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00053865	-46.19480133	-46.28964996	0.16036953	-5.71154881	-4.56542969	4.81445312	-4.62890625	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00054530	-46.16185379	-46.21474457	0.16036953	-11.16149998	-4.56542969	4.80957031	-4.61425781	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00055195	-46.12892532	-46.13984299	0.38790861	10.63830471	-4.57031250	4.80468750	-4.60449219	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00055860	-46.09600449	-45.99003983	-0.52224767	-16.61145210	-4.56054687	4.80957031	-4.61425781	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00056525	-46.06308746	-45.99003983	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.61425781	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00057190	-46.03017044	-45.99003983	0.27413908	-16.61145210	-4.56054687	4.79980469	-4.62402344	-0.10253906	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00057855	-45.99724197	-46.06494141	0.27413908	-0.26159766	-4.56054687	4.80468750	-4.60449219	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00058520	-45.96430206	-45.99003983	-0.29470858	5.18835354	-4.56054687	4.80957031	-4.61425781	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00059185	-45.93134308	-45.91513824	0.61544764	5.18835354	-4.58496094	4.80957031	-4.60937500	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00059850	-45.89837265	-45.84023285	0.04660000	10.63830471	-4.56054687	4.80957031	-4.58007812	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00060515	-45.86538315	-45.91513824	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.59960937	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00061180	-45.83238602	-45.84023285	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.61425781	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00061845	-45.79938126	-45.91513824	0.27413908	-22.06140327	-4.57519531	4.80957031	-4.57031250	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00062510	-45.76638031	-45.99003983	0.16036953	-11.16149998	-4.55078125	4.80957031	-4.57031250	-0.10742187	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00063175	-45.73338699	-46.06494141	0.16036953	-0.26159766	-4.56054687	4.81445312	-4.58984375	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00063840	-45.70041656	-45.91513824	0.27413908	-16.61145210	-4.55566406	4.81445312	-4.58496094	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00064505	-45.66748047	-45.91513824	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.59472656	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00065170	-45.63458252	-45.76533127	0.04660000	-0.26159766	-4.55078125	4.80468750	-4.60937500	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00065835	-45.60171890	-45.84023285	0.27413908	5.18835354	-4.55566406	4.80468750	-4.61914062	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00066500	-45.56889725	-45.54062653	0.27413908	-11.16149998	-4.56054687	4.80957031	-4.61425781	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00067165	-45.53610992	-45.84023285	-0.40847811	37.88806152	-4.55078125	4.80468750	-4.62402344	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00067830	-45.50334930	-45.31591797	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.61425781	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00068495	-45.47060776	-45.31591797	0.27413908	-0.26159766	-4.56054687	4.80957031	-4.57519531	-0.03417969	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00069160	-45.43787384	-45.09120941	-0.06716953	-16.61145210	-4.55566406	4.80957031	-4.60937500	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00069825	-45.40512085	-45.46572113	0.04660000	26.98815727	-4.55566406	4.80957031	-4.60449219	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00070490	-45.37234879	-45.39081955	0.95675623	-22.06140327	-4.54589844	4.80957031	-4.60449219	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00071155	-45.33955383	-45.31591797	0.16036953	5.18835354	-4.56542969	4.80957031	-4.62890625	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00071820	-45.30673218	-45.24101639	0.16036953	10.63830471	-4.56054687	4.81445312	-4.65820312	-0.11230469	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00072485	-45.27388382	-45.31591797	0.27413908	-0.26159766	-4.56054687	4.81445312	-4.62402344	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
