0.00851200  0.00000000  43.05355987  26.29099045
0.00851865  -0.00001134  50.60046070  26.29099045
0.00852530  0.00012052  54.37391111  37.47718523
0.00853195  0.00034065  84.56151874  10.19959293
0.00853860  0.00038566  46.82701028  41.39479969
0.00854525  0.00086903  24.18630746  59.36570023
0.00855190  0.00110460  9.09250680  38.67768499
0.00855855  0.00142994  16.63940663  56.12484698
0.00856520  0.00185106  43.05355987  64.18631953
0.00857185  0.00229016  20.41285705  56.18508183
0.00857850  0.00261496  35.50665904  43.44157231
0.00858515  0.00280423  54.37391111  5.51305277
0.00859180  0.00269773  84.56151874  -16.54185221
0.00859845  0.00257384  69.46771708  -29.71236076
0.00860510  0.00232531  77.01461791  -30.26238897
0.00861175  0.00214566  92.10841957  -14.24272465
0.00861840  0.00220456  118.52257280  19.96738437
0.00862505  0.00233270  156.25706965  2.16176421
0.00863170  0.00225258  231.72607861  -11.73630930
0.00863835  0.00219646  341.15615755  -13.74709350
0.00864500  0.00201365  409.07826600  -38.89338795
0.00865165  0.00176925  443.03932007  -22.20094598
0.00865830  0.00175176  443.03932007  2.01773569
0.00866495  0.00174409  469.45347330  -5.59219385
0.00867160  0.00171995  522.28177944  7.56876808
0.00867825  0.00183282  609.07113997  21.76990720
0.00868490  0.00200808  676.99324842  29.11503118
0.00869155  0.00220104  710.95430249  17.24401505
0.00869820  0.00222949  741.14190614  -0.34223332
0.00870485  0.00219441  767.55605937  -12.50098270
0.00871150  0.00207378  835.47816750  -15.62114968
0.00871815  0.00198442  824.15781592  16.68825822
0.00872480  0.00230151  846.79851874  43.54548288
0.00873145  0.00255303  907.17372604  28.72906972
0.00873810  0.00263946  982.64273532  -10.14904432
0.00874475  0.00245975  1024.15069022  -20.72618332
0.00875140  0.00239449  1095.84624876  4.41592984
0.00875805  0.00249390  1107.16660033  13.03314688
0.00876470  0.00256937  1099.61969950  19.59267052
0.00877135  0.00275341  1088.29934793  38.34485951
0.00877800  0.00309729  1073.20554627  65.35993540
0.00878465  0.00359816  1073.20554627  70.68503518
0.00879130  0.00401913  1092.07279834  60.09169416
0.00879795  0.00438350  1058.11174428  49.76257411
0.00880460  0.00468032  1031.69759104  41.22828594
0.00881125  0.00495309  990.18963615  49.32224258
0.00881790  0.00534745  971.32238375  58.29536321
0.00882455  0.00569354  899.62682521  60.42270350
0.00883120  0.00614357  907.17372604  66.32343142
0.00883785  0.00658151  892.07992438  66.96912825
0.00884450  0.00703839  876.98612239  71.33072142
0.00885115  0.00752852  839.25161791  75.65684311
0.00885780  0.00803081  865.66577114  66.84192656
0.00886445  0.00843990  827.93126667  74.62788748
0.00887110  0.00899151  809.06401426  77.88503664
0.00887775  0.00949222  801.51711343  78.50435363
0.00888440  0.01004665  820.38436551  91.95131795
0.00889105  0.01068613  831.70471708  102.08203240
0.00889770  0.01142621  861.89232073  113.42517823
0.00890435  0.01216137  892.07992438  106.06199838
0.00891100  0.01285543  907.17372604  106.79007595
0.00891765  0.01356847  907.17372604  102.58357759
0.00892430  0.01423273  937.36132968  98.32877127
0.00893095  0.01486271  960.00203250  94.11503100
0.00893760  0.01549504  1001.50998740  91.47924846
0.00894425  0.01606835  1039.24449221  74.20647431
0.00895090  0.01651612  1073.20554627  71.50121353
0.00895755  0.01700441  1095.84624876  79.08294726
0.00896420  0.01758081  1137.35420398  88.85255597
0.00897085  0.01816948  1186.40905970  76.42119487
0.00897750  0.01858783  1216.59666335  70.35378537
0.00898415  0.01913994  1243.01081658  85.61492319
0.00899080  0.01971706  1269.42496982  90.60981413
0.00899745  0.02033995  1295.83912305  99.88394562
0.00900410  0.02105512  1310.93292504  107.74923742
0.00901075  0.02174708  1352.44087993  100.52976961
0.00901740  0.02241133  1371.30813234  111.63742683
0.00902405  0.02324083  1382.62848358  131.22088536
0.00903070  0.02413400  1378.85503317  132.61879562
0.00903735  0.02500045  1390.17538441  130.80795465
0.00904400  0.02587570  1397.72228524  132.28171245
0.00905065  0.02675996  1427.90988889  130.78118186
0.00905730  0.02761115  1412.81608723  125.09110031
0.00906395  0.02842121  1412.81608723  117.60402877
0.00907060  0.02917242  1397.72228524  108.94810467
0.00907725  0.02989203  1390.17538441  116.04035522
0.00908390  0.03071738  1348.66742952  133.18223687
0.00909055  0.03164928  1344.89397910  135.82024417
0.00909720  0.03251710  1326.02672670  128.03043992
0.00910385  0.03336076  1303.38602388  124.33939893
0.00911050  0.03416830  1269.42496982  121.86197767
0.00911715  0.03497770  1246.78426700  124.44663979
0.00912380  0.03586438  1227.91701493  137.17681068
0.00913045  0.03674802  1201.50286169  135.05200547
0.00913710  0.03767923  1167.54180763  149.57038606
0.00914375  0.03872474  1133.58075357  159.70215029
0.00915040  0.03980366  1129.80730315  163.20435654
0.00915705  0.04089071  1107.16660033  165.51193058
0.00916370  0.04199565  1107.16660033  166.26016135
0.00917035  0.04311077  1088.29934793  171.95860071
0.00917700  0.04429663  1076.97899668  181.54421880
0.00918365  0.04548393  1054.33829386  164.39073547
0.00919030  0.04649183  1046.79139303  143.58331683
