[General]
Dat File Version=	4
Specimen Group=
Component=
Material=	HC550 980DPD+Z
Operator Name=	wANGCHEN
Comments=
Test Date=	15/10/2012
Test Time=	09:46:38
Setup File=	C:\Program Files\Instron\HighRate\Tensile Test\Test Files\120301 -1fa.tst
Calibration File=	C:\Program Files\Instron\HighRate\Tensile Test\Support Files\Tension 1 Valve.cal
Velocity Calibration File Date Modified=	27/03/2012 12:55:02
Transducer Calibration File=	C:\Program Files\Instron\HighRate\Tensile Test\Support Files\Kistler_Tens100kN.tcl
Transducer Calibration File Date Modified= 	04/06/2012 15:02:05
Geometry Type=	0
Direct Area=30.150000	~mm²
Gauge Length=	20.0	~mm
Trigger Type=	Analog
Trigger Channel=	Position
Trigger Level=	-10.000000
Test Direction=	Tension
Actuator Displacement=	200.000000
Velocity=	2.000000
VHS Profiler=	OFF
VHS Profiler File=
Unit System=	0
Load Units=	kN
Extension Units=	mm
Accelerometer Units=	g
Drive Units=	V
Time Units=	s
Numeric Separator=	.
Fiedler Header=	Strain
Number of Pretriggers=	1200
First Pass Filter=	500
Second Pass Filter=	500
Filter Average=	5.000000
Use Second Pass=	False
Time Column=	0
Position Column=	2
Load Column=	3
Accelerometer Column=	4
Trigger Column=	6
Extensometer Column=	9
Position Filtered Column=	1
Valve Drive Column=	5
[Calibration]
Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
15.340000	15.340000	23.300000	-1116.150000	1.000000	1.000000	1.000000	1.000000	0.41688068	0.15202442	0.53394742	2.08440341	14.38571970
0.000000	0.000000	-0.002000	-0.010000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V	+/- 10V
[Start of Data]
Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
0.00048285	-48.25413513	-48.31201172	0.27413908	-5.71154881	-2.95898437	4.80957031	-3.02246094	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00049950	-48.22364426	-48.31201172	0.16036953	-11.16149998	-2.95410156	4.81445312	-3.02246094	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00051615	-48.19301605	-48.23711014	0.27413908	-5.71154881	-2.95410156	4.80957031	-3.03710937	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00053280	-48.16222763	-48.16220856	0.16036953	5.18835354	-2.95410156	4.80468750	-3.06152344	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00054945	-48.13126373	-48.16220856	0.16036953	-0.26159766	-2.94921875	4.80957031	-3.04687500	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00056610	-48.10013962	-48.16220856	0.16036953	-11.16149998	-2.94921875	4.81445312	-3.02734375	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00058275	-48.06886673	-48.16220856	0.27413908	-0.26159766	-2.95898437	4.80957031	-3.06152344	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00059940	-48.03748703	-47.93750000	0.16036953	5.18835354	-2.95410156	4.80957031	-3.04687500	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00061605	-48.00613403	-48.53672028	-0.63601720	-32.96130371	-2.94433594	4.80957031	-3.05175781	-0.02441406	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00063270	-47.97493362	-48.16220856	0.27413908	-0.26159766	-2.95410156	4.80957031	-3.01269531	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00064935	-47.94397736	-48.08730316	0.84298670	-27.51135445	-2.93457031	4.81445312	-3.05175781	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00066600	-47.91320038	-47.86259842	0.27413908	-5.71154881	-2.95410156	4.81933594	-3.05175781	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00068265	-47.88247299	-47.86259842	0.27413908	5.18835354	-2.97363281	4.80957031	-3.03222656	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00069930	-47.85166931	-47.78769684	0.27413908	-0.26159766	-2.95410156	4.80957031	-3.05175781	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00071595	-47.82074738	-47.93750000	0.16036953	-5.71154881	-2.94921875	4.80468750	-3.06152344	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00073260	-47.78968811	-47.78769684	-0.18093906	-5.71154881	-2.94433594	4.80957031	-3.07128906	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00074925	-47.75851440	-47.78769684	0.04660000	-5.71154881	-2.94921875	4.80957031	-3.04687500	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00076590	-47.72726440	-47.93750000	0.27413908	-5.71154881	-2.95410156	4.80957031	-3.04687500	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00078255	-47.69596100	-47.63788986	0.16036953	-22.06140327	-2.95410156	4.81445312	-3.02246094	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00079920	-47.66452408	-47.48808670	0.16036953	5.18835354	-2.94921875	4.80957031	-3.03710937	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00081585	-47.63286209	-47.56298828	0.16036953	-0.26159766	-2.95410156	4.80468750	-3.04199219	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00083250	-47.60089111	-47.41318512	0.16036953	-5.71154881	-2.95410156	4.80468750	-3.04199219	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00084915	-47.56856155	-47.41318512	0.16036953	-11.16149998	-2.94921875	4.80957031	-3.04199219	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00086580	-47.53586960	-47.48808670	0.16036953	-0.26159766	-2.95410156	4.80957031	-3.07617187	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00088245	-47.50292206	-47.56298828	0.27413908	5.18835354	-2.95410156	4.80957031	-3.07617187	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00089910	-47.46995544	-47.93750000	-0.52224767	-32.96130371	-2.94921875	4.80468750	-3.03710937	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00091575	-47.43718719	-47.56298828	0.16036953	-5.71154881	-2.95410156	4.80957031	-3.07617187	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00093240	-47.40472794	-47.56298828	1.07052577	-16.61145210	-2.94433594	4.81445312	-3.05664062	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00094905	-47.37257385	-47.33827972	0.27413908	-0.26159766	-2.95410156	4.81445312	-3.04687500	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00096570	-47.34066772	-47.41318512	0.04660000	-0.26159766	-2.96386719	4.80957031	-3.03222656	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00098235	-47.30900955	-47.71279144	-0.06716953	21.53820610	-2.94921875	4.80957031	-3.03710937	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00099900	-47.27766800	-47.41318512	0.04660000	-11.16149998	-2.95410156	4.80957031	-3.04687500	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00101565	-47.24664307	-47.26337814	0.27413908	-11.16149998	-2.94433594	4.80957031	-3.02246094	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00103230	-47.21585083	-47.26337814	0.16036953	5.18835354	-2.94921875	4.81445312	-3.04199219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00104895	-47.18521118	-47.33827972	0.16036953	-22.06140327	-2.96386719	4.81445312	-3.05175781	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00106560	-47.15460205	-46.96376801	0.04660000	5.18835354	-2.94921875	4.80957031	-3.02734375	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00108225	-47.12392426	-47.11357498	0.16036953	-5.71154881	-2.94921875	4.81445312	-3.07128906	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00109890	-47.09313202	-47.18847656	0.27413908	-5.71154881	-2.95410156	4.81445312	-3.06640625	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00111555	-47.06224823	-47.18847656	0.16036953	-0.26159766	-2.94921875	4.80957031	-3.05175781	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00113220	-47.03132629	-47.11357498	0.16036953	-27.51135445	-2.95410156	4.80957031	-3.03222656	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00114885	-47.00030899	-46.81396484	0.27413908	10.63830471	-2.95410156	4.81445312	-3.05664062	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00116550	-46.96914673	-46.88886642	0.16036953	-0.26159766	-2.95410156	4.80957031	-3.03710937	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00118215	-46.93784714	-47.03867340	-0.74978673	-32.96130371	-2.93945312	4.80957031	-2.99316406	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00119880	-46.90644073	-46.96376801	0.16036953	-5.71154881	-2.95410156	4.80957031	-3.01269531	-0.03417969	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00121545	-46.87501144	-46.96376801	0.72921717	-32.96130371	-2.92968750	4.81445312	-3.04199219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00123210	-46.84358215	-46.96376801	0.27413908	5.18835354	-2.95410156	4.80957031	-3.04199219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00124875	-46.81215668	-46.88886642	0.38790861	5.18835354	-2.97363281	4.80957031	-3.03710937	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00126540	-46.78067780	-46.51435471	0.50167811	10.63830471	-2.95410156	4.80957031	-3.05175781	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00128205	-46.74903870	-46.58925629	0.27413908	-5.71154881	-2.94921875	4.80957031	-3.04199219	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00129870	-46.71712112	-46.58925629	-0.18093906	-0.26159766	-2.95410156	4.81445312	-3.05664062	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00131535	-46.68486023	-46.51435471	0.04660000	-0.26159766	-2.95410156	4.81445312	-3.03710937	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00133200	-46.65224838	-46.58925629	0.16036953	-0.26159766	-2.94433594	4.80957031	-3.02734375	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00134865	-46.61931229	-46.51435471	0.16036953	-5.71154881	-2.94921875	4.80957031	-3.05664062	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00136530	-46.58605194	-46.36455154	0.16036953	-11.16149998	-2.95410156	4.80957031	-3.00781250	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00138195	-46.55244446	-46.28964996	0.16036953	10.63830471	-2.94921875	4.81445312	-3.00781250	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00139860	-46.51848221	-46.43945312	0.16036953	-16.61145210	-2.94921875	4.80957031	-3.01269531	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00141525	-46.48415756	-46.36455154	0.16036953	5.18835354	-2.95410156	4.80957031	-3.00781250	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00143190	-46.44942856	-45.99003983	0.27413908	43.33801270	-2.95898437	4.80957031	-3.04199219	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00144855	-46.41434479	-46.36455154	0.16036953	-0.26159766	-2.95410156	4.80957031	-3.04199219	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00146520	-46.37904358	-46.58925629	0.04660000	26.98815727	-2.97363281	4.80957031	-3.04687500	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00148185	-46.34374619	-46.36455154	0.16036953	-27.51135445	-2.95410156	4.80957031	-3.03222656	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00149850	-46.30857468	-46.21474457	0.04660000	10.63830471	-2.95410156	4.81445312	-3.02734375	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00151515	-46.27358627	-46.36455154	-0.18093906	10.63830471	-2.94433594	4.80957031	-3.01757812	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00153180	-46.23887253	-46.36455154	0.16036953	-0.26159766	-2.94921875	4.81445312	-3.00781250	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00154845	-46.20451736	-46.36455154	-0.18093906	-5.71154881	-2.95410156	4.80957031	-3.01269531	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00156510	-46.17053223	-46.13984299	0.04660000	-11.16149998	-2.95410156	4.80957031	-2.99804687	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00158175	-46.13684464	-45.99003983	0.16036953	5.18835354	-2.94433594	4.81445312	-3.00781250	-0.03417969	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00159840	-46.10334778	-46.13984299	0.16036953	-0.26159766	-2.94921875	4.80957031	-3.06152344	-0.10742187	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00161505	-46.06996536	-45.99003983	0.16036953	-5.71154881	-2.95410156	4.81445312	-3.04199219	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00163170	-46.03658295	-45.84023285	0.16036953	-11.16149998	-2.95410156	4.81445312	-3.03710937	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00164835	-46.00302124	-45.54062653	0.16036953	-5.71154881	-2.94921875	4.81445312	-3.03710937	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00166500	-45.96908569	-45.69042969	0.16036953	-0.26159766	-2.95410156	4.80468750	-3.05175781	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00168165	-45.93470001	-45.91513824	0.16036953	48.78796387	-2.95410156	4.81445312	-3.02734375	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00169830	-45.90002441	-46.06494141	0.16036953	-5.71154881	-2.95410156	4.81445312	-2.99804687	-0.03417969	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00171495	-45.86524582	-45.91513824	-0.29470858	16.08825493	-2.96875000	4.80957031	-3.00781250	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00173160	-45.83049774	-45.76533127	0.16036953	5.18835354	-2.95410156	4.80957031	-3.01269531	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00174825	-45.79582214	-45.61552811	-0.06716953	-5.71154881	-2.93945312	4.80957031	-3.00781250	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00176490	-45.76123047	-45.91513824	-0.29470858	5.18835354	-2.94433594	4.81445312	-2.99316406	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00178155	-45.72673798	-45.69042969	0.04660000	-11.16149998	-2.94921875	4.81445312	-3.01269531	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00179820	-45.69229126	-45.39081955	-0.06716953	-5.71154881	-2.94433594	4.81445312	-3.03222656	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00181485	-45.65779495	-45.39081955	0.04660000	5.18835354	-2.94921875	4.80957031	-3.03222656	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00183150	-45.62321854	-45.69042969	0.16036953	-27.51135445	-2.94921875	4.80957031	-3.03710937	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00184815	-45.58859253	-45.69042969	0.04660000	-0.26159766	-2.95410156	4.81445312	-3.07128906	-0.10742187	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00186480	-45.55395889	-45.31591797	0.16036953	-5.71154881	-2.95410156	4.80957031	-3.03222656	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00188145	-45.51932526	-45.46572113	0.16036953	-5.71154881	-2.95410156	4.81445312	-3.00781250	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00189810	-45.48465729	-45.31591797	0.16036953	-5.71154881	-2.95410156	4.81445312	-3.01269531	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00191475	-45.44995880	-45.39081955	0.27413908	-16.61145210	-2.95410156	4.80957031	-3.02734375	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00193140	-45.41524124	-45.39081955	-0.29470858	-5.71154881	-2.93945312	4.80957031	-2.98828125	-0.00976562	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00194805	-45.38055038	-45.46572113	0.04660000	-0.26159766	-2.95410156	4.80957031	-2.98339844	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00196470	-45.34592819	-45.01630783	-0.18093906	-27.51135445	-2.95410156	4.80957031	-3.00781250	-0.01464844	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00198135	-45.31135559	-45.46572113	0.16036953	-5.71154881	-2.95410156	4.81445312	-3.03710937	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00199800	-45.27681732	-45.09120941	0.50167811	-16.61145210	-2.94433594	4.81445312	-3.03710937	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00201465	-45.24227142	-45.01630783	0.38790861	-11.16149998	-2.95410156	4.80957031	-3.03710937	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00203130	-45.20770645	-45.24101639	0.27413908	5.18835354	-2.96386719	4.80957031	-3.03710937	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00204795	-45.17321777	-45.39081955	0.61544764	-5.71154881	-2.94921875	4.80957031	-3.05664062	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00206460	-45.13898087	-45.39081955	0.27413908	-11.16149998	-2.95410156	4.81445312	-3.03222656	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00208125	-45.10512161	-45.31591797	0.16036953	5.18835354	-2.95898437	4.80957031	-3.01757812	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00209790	-45.07166672	-44.94140625	0.16036953	-5.71154881	-2.95410156	4.81445312	-2.98828125	-0.01953125	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00211455	-45.03852081	-45.01630783	0.27413908	10.63830471	-2.94921875	4.80957031	-3.01757812	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00213120	-45.00559998	-45.09120941	0.16036953	-5.71154881	-2.95410156	4.80957031	-3.02246094	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00214785	-44.97282028	-44.86650467	0.04660000	-5.71154881	-2.95410156	4.81445312	-3.00781250	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00216450	-44.94011307	-44.94140625	0.16036953	10.63830471	-2.95410156	4.80957031	-3.02246094	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
0.00218115	-44.90746689	-44.94140625	0.27413908	-11.16149998	-2.95898437	4.81445312	-3.06152344	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	13.58323221
