0.00000000  10.68586968
0.00012305  3.46413792
0.00025030  14.15704275
0.00034358  6.15144545
0.00040806  12.24037881
0.00045262  17.36635875
0.00048597  6.00868735
0.00051706  19.16859413
0.00055531  25.40655088
0.00060988  21.10835048
0.00068323  40.36059894
0.00077036  38.53842238
0.00086329  29.47952515
0.00093641  50.63530867
0.00096196  59.60647042
0.00100903  62.75870092
0.00113753  70.84868361
0.00126772  62.43987123
0.00135937  62.91555427
0.00147117  64.20536178
0.00160946  56.99597716
0.00164643  68.16010623
0.00165896  72.63673707
0.00174419  73.66308829
0.00183404  100.14510839
0.00211279  122.81295338
0.00226291  112.47370507
0.00240505  104.98636714
0.00241626  111.84348782
0.00245510  104.31156855
0.00265486  105.50252455
0.00289978  104.11701085
0.00322261  92.92657470
0.00350343  94.33492444
0.00383319  86.32551526
0.00411561  81.02621498
0.00433465  89.93115135
0.00471212  81.86286399
0.00489963  81.02722015
0.00525851  87.41234227
0.00564382  77.53323567
0.00606736  88.00409842
0.00658515  101.80611469
0.00711631  93.60764514
0.00769651  98.13387371
0.00822461  103.93817747
0.00864856  107.09700305
0.00907446  122.02341220
0.00926073  128.14601478
0.00949597  144.05189339
0.00970681  167.26408683
0.00985485  209.18700478
0.00989103  202.91310707
0.01002230  187.10020064
0.01025518  192.09067968
0.01038092  186.16613935
0.01043632  188.09054436
0.01044048  386.59269893
0.01054005  523.32251574
0.01068123  647.99825617
0.01092180  762.67656590
0.01127569  848.62954134
0.01151317  892.78846849
0.01174831  937.94350076
0.01209785  984.28043906
0.01245273  1018.47286993
0.01277954  1044.82949785
0.01300876  1065.14383299
0.01339605  1095.29736438
0.01372512  1110.59104663
0.01400428  1103.01761654
0.01442733  1118.27541048
0.01482358  1142.61180658
0.01516701  1176.97525464
0.01560245  1248.02523365
0.01616801  1306.70373583
0.01665242  1355.98574295
0.01718239  1419.41271465
0.01789828  1440.02842518
0.01847843  1433.13562544
0.01905401  1438.04904115
0.01963163  1434.61727603
0.02022747  1449.58331429
0.02096042  1482.54185167
0.02166382  1498.79889662
0.02245773  1518.89694824
0.02326346  1537.01758366
0.02398579  1548.45867984
0.02467704  1574.67069738
0.02532776  1595.21875334
0.02601328  1615.95800772
0.02675626  1649.04006747
0.02758373  1677.80425957
0.02833867  1723.56664004
0.02900958  1773.54830759
0.02969231  1797.90139461
0.03041070  1829.79289572
0.03111810  1868.08118389
0.03175320  1896.06694811
0.03235326  1929.62889337
0.03293914  1960.65704177
0.03352295  1993.32694974
0.03405174  2024.62801599
0.03451130  2039.86491847
0.03494566  2069.97522159
0.03536257  2103.93155435
0.03580328  2119.49301087
0.03630696  2149.37730432
0.03687632  2175.33785520
0.03752898  2190.94568465
0.03818600  2229.72954611
0.03877304  2253.86887968
0.03933711  2252.42760825
0.03987338  2255.18680447
0.04040678  2251.92570155
0.04094599  2256.03307504
0.04158041  2258.75123208
0.04228289  2234.55118723
0.04304807  2216.45310715
0.04392478  2194.86817104
0.04470115  2155.06684858
0.04546283  2130.81911971
0.04612353  2100.03151442
0.04680235  2058.66798824
0.04749186  2026.12062718
0.04824338  1970.10137563
0.04906295  1914.37336965
0.04990252  1891.52586958
0.05072693  1872.85447427
0.05154408  1864.71487013
0.05234180  1866.05744829
0.05315376  1863.21200027
0.05396539  1866.19140998
0.05481143  1848.77672155
0.05569081  1820.75759643
0.05652611  1811.58910892
0.05732215  1781.87649576
0.05814602  1735.40940734
0.05901121  1699.55686167
0.05989993  1659.78483323
0.06078275  1624.14173973
0.06162317  1568.51233912
0.06247602  1474.45168163
0.06335685  1390.29161364
0.06425826  1318.73042358
0.06521328  1261.83930126
0.06624701  1240.89267013
0.06730469  1219.84985145
0.06828730  1199.01847910
0.06921140  1180.73505707
0.07012764  1134.43531510
0.07118592  1105.86263888
0.07233856  1098.90609421
0.07356019  1064.29025255
0.07484280  1040.99347834
0.07608342  1042.89334332
0.07722266  1038.49221967
0.07832958  1024.05764402
0.07954421  980.06490357
0.08075486  920.54880967
0.08186239  859.73701071
0.08295719  776.05435386
0.08406186  704.18995165
0.08519602  645.58413253
0.08641386  565.39919686
0.08773087  496.10835818
0.08909890  435.52472644
0.09047844  377.74139733
0.09181797  352.76444116
0.09314860  327.82856553
0.09444015  305.04176382
0.09578096  307.81399342
0.09720015  298.65286912
0.09867820  295.66500497
0.10016677  308.29209160
0.10181640  315.29829515
0.10338669  356.76542845
0.10484492  403.93248655
0.10631467  425.44994244
0.10798054  475.82903172
0.10961216  526.34477296
0.11129693  556.94157730
0.11297489  601.90856103
0.11475067  631.44403014
0.11657772  671.63373414
0.11833854  744.25621743
0.12018498  790.57607127
0.12184027  836.01019310
0.12349276  893.87236975
0.12522618  930.63634905
0.12701637  983.99241160
0.12879373  1047.38191132
0.13054035  1106.14747596
0.13234217  1181.92903464
0.13403534  1232.71138611
0.13574020  1270.07926420
0.13758528  1323.15988447
0.13947860  1351.76670954
0.14128153  1384.04507048
0.14305684  1425.48064683
0.14474990  1438.13249059
0.14636502  1462.42158372
0.14794562  1487.34535712
0.14954739  1499.37409338
0.15099247  1538.60871102
0.15234734  1562.85416237
0.15377250  1572.82783671
0.15519886  1604.05365300
0.15669234  1623.23054844
0.15829443  1667.03139340
0.15994034  1734.10095322
0.16137286  1763.92563992
0.16304803  1810.59097986
0.16490429  1868.28252033
0.16658034  1894.81027652
0.16842958  1939.10185684
0.17005754  1972.59108889
0.17214028  1988.87078854
0.17434788  2026.25510596
0.17640837  2036.96314861
0.17819114  2047.79964079
0.17989097  2080.02213689
0.18175076  2074.90017325
0.18362087  2085.26640068
0.18543005  2113.49518917
0.18710964  2106.24589135
0.18872830  2125.21914162
0.19025662  2152.12401047
0.19191343  2153.64314135
0.19368162  2177.09677166
0.19533975  2187.99915159
0.19709352  2190.50217163
0.19889532  2205.69174059
0.20082490  2189.36345288
0.20249538  2180.19477186
0.20402092  2163.73280896
0.20560243  2103.51339979
0.20714301  2083.77404749
0.20863460  2063.05408734
0.21006411  1999.39380234
0.21141247  1973.13189355
0.21282046  1934.50651025
0.21424396  1877.55385584
0.21579732  1858.57886166
0.21751784  1813.68383494
0.21927597  1773.97733683
0.22104491  1761.42273142
0.22294328  1712.01179642
0.22494553  1675.92167206
0.22696514  1620.96176909
0.22903482  1500.23721323
0.23109184  1377.57900884
0.23297955  1176.72685401
0.23460781  899.19876913
0.23617578  641.37146113
0.23771094  316.70970275
0.23925797  -57.81788551
0.24135449  -422.83707442
0.24359125  -832.31127427
0.24567370  -1205.37098736
0.24784849  -1550.15355566
0.24997158  -1928.26640505
0.25223045  -2226.05176197
0.25437225  -2477.79257672
0.25650934  -2706.98379311
0.25868304  -2827.50907337
0.26076346  -2933.93300974
0.26273292  -2989.76737655
0.26465862  -2946.55680705
0.26662995  -2948.63467439
0.26866578  -2908.68293290
0.27072461  -2820.82502349
0.27277910  -2809.44335854
0.27476856  -2734.80693620
0.27658850  -2669.22992047
0.27852269  -2694.61266534
0.28063268  -2642.67434468
0.28263005  -2649.83944954
0.28449182  -2675.02548854
0.28629915  -2548.03760996
