-0.00007152  27.85453442
0.00031177  20.13513798
0.00034120  12.18656646
0.00041742  6.60663393
0.00066174  5.10833352
0.00078005  8.13565126
0.00080791  14.83449750
0.00081266  23.37024457
0.00081525  37.62805263
0.00106875  33.33598829
0.00123538  28.28742157
0.00136676  24.73463413
0.00140632  24.68556002
0.00147695  29.40431176
0.00155987  39.10471932
0.00158109  52.92872763
0.00174611  101.13702959
0.00177724  113.65151418
0.00181720  130.07398011
0.00191188  135.90353690
0.00191858  142.21624101
0.00193516  150.54016075
0.00208539  176.32007247
0.00244982  193.35144544
0.00269390  298.58010831
0.00272896  786.49885927
0.00283820  802.70100294
0.00301375  817.87083768
0.00322385  831.03123814
0.00338125  841.60952986
0.00354418  849.73130175
0.00364247  855.95939768
0.00379434  861.38578301
0.00396706  867.06767232
0.00404649  873.78969208
0.00413407  882.08835679
0.00430080  891.92847003
0.00436602  902.54241606
0.00437586  930.05903267
0.00455242  935.68864489
0.00481415  939.49442399
0.00501352  942.05419010
0.00522934  944.45190130
0.00544556  947.69704305
0.00566478  952.54584705
0.00586627  959.24705611
0.00608415  967.53481871
0.00631224  976.61205942
0.00654203  985.39964846
0.00673113  992.80047957
0.00687480  998.06910734
0.00694468  1000.97122555
0.00715358  1002.12880876
0.00741054  1002.38442889
0.00765175  1002.90139421
0.00792896  1004.93552340
0.00822189  1009.32642422
0.00850165  1016.32461674
0.00873086  1025.50244264
0.00895464  1035.93401481
0.00917084  1046.30423367
0.00941462  1055.33111017
0.00966596  1062.00984418
0.00991537  1065.93937595
0.01019756  1067.46470426
0.01053514  1067.54006168
0.01090172  1067.44866009
0.01126819  1068.50991727
0.01162039  1071.74253517
0.01192334  1077.54981464
0.01219060  1085.67156276
0.01259061  1095.36742025
0.01301363  1105.17978241
0.01344840  1113.68899821
0.01394980  1119.84940370
0.01454245  1123.17527214
0.01505711  1123.69568729
0.01550483  1122.32951169
0.01599225  1120.56365348
0.01643790  1119.78612067
0.01690437  1121.28501042
0.01740278  1125.72108047
0.01788855  1132.96375756
0.01836318  1142.23555322
0.01881437  1152.25456027
0.01932358  1161.69458055
0.01988007  1169.34113459
0.02061232  1174.66909017
0.02136040  1177.50346646
0.02208706  1178.48139955
0.02280808  1178.77133104
0.02354890  1179.69556424
0.02438453  1182.41476006
0.02535467  1187.52689856
0.02628466  1194.69443426
0.02711015  1203.05685201
0.02791385  1211.48780161
0.02875798  1218.73135039
0.02956184  1223.62110549
0.03046423  1225.83019954
0.03138810  1225.49378851
0.03233382  1223.53254854
0.03326215  1221.28498320
0.03408961  1220.14711986
0.03495162  1221.50157657
0.03587940  1225.99425861
0.03688475  1233.46629702
0.03790760  1242.91645990
0.03903749  1253.00088230
0.04014447  1261.93557086
0.04137420  1268.52891340
0.04264511  1271.89498112
0.04381942  1271.86280568
0.04496890  1269.30918911
0.04630124  1265.85023554
0.04735655  1262.45812258
0.04852586  1260.98592666
0.04982224  1262.25092563
0.05122492  1266.27730486
0.05260526  1272.20800305
0.05394386  1278.78922683
0.05535728  1284.76386405
0.05672057  1288.78975446
0.05812846  1290.37495932
0.05944903  1289.48263447
0.06085659  1287.19204382
0.06224824  1284.70446834
0.06367748  1283.52482637
0.06530764  1284.98014867
0.06669608  1288.95128697
0.06787952  1295.10459583
0.06908219  1302.58170049
0.07032812  1309.78079931
0.07152715  1314.89675437
0.07281496  1316.83800546
0.07426254  1315.21898251
0.07582736  1310.46864116
0.07729234  1303.67299587
0.07868706  1296.80794640
0.08022886  1292.16282505
0.08183111  1291.16810780
0.08329167  1294.21521852
0.08487682  1301.20541333
0.08650166  1310.56241740
0.08816829  1320.15381047
0.08963481  1327.39509300
0.09122652  1330.92731958
0.09301149  1330.01153282
0.09469657  1324.63035201
0.09629118  1316.31091304
0.09788464  1307.44435934
0.09948469  1300.47163690
0.10118225  1297.44028490
0.10278420  1298.97829307
0.10429875  1304.64691708
0.10578407  1312.81654547
0.10734661  1321.09219097
0.10878564  1326.51478033
0.11030361  1327.25498153
0.11184847  1322.36346483
0.11345997  1312.54944617
0.11516362  1299.94615986
0.11676209  1287.33906994
0.11842224  1278.13316285
0.12012365  1274.73162507
0.12196151  1278.17560550
0.12367597  1287.14069481
0.12538363  1298.97073243
0.12701662  1309.56357542
0.12856051  1314.67772574
0.13014275  1311.20915847
0.13183917  1297.94603588
0.13363449  1276.09757770
0.13553442  1249.40132417
0.13749149  1223.30849323
0.13928860  1203.55931024
0.14094095  1195.07459512
0.14250875  1200.16575944
0.14399521  1217.31105450
0.14535478  1240.81015796
0.14677648  1261.69383712
0.14838917  1268.79545179
0.15004334  1250.51588985
0.15211916  1198.13235833
0.15435887  1106.37505702
0.15683647  976.02084961
0.15933639  813.55902863
0.16231131  631.26134601
