Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00031255	-47.20205688	-47.18847656	0.16036953	5.18835354	-4.56054687	4.80468750	-4.60449219	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00031920	-47.17017365	-47.03867340	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.60449219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00032585	-47.13824844	-47.03867340	0.16036953	-0.26159766	-4.56054687	4.80468750	-4.61425781	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00033250	-47.10627365	-47.03867340	-0.18093906	-0.26159766	-4.56542969	4.80957031	-4.60937500	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00033915	-47.07424927	-47.11357498	0.50167811	5.18835354	-4.58984375	4.80468750	-4.60937500	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00034580	-47.04218292	-47.11357498	0.16036953	-11.16149998	-4.56054687	4.80468750	-4.59472656	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00035245	-47.01008224	-47.18847656	0.16036953	-11.16149998	-4.56054687	4.80957031	-4.63378906	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00035910	-46.97795868	-47.33827972	0.04660000	5.18835354	-4.56054687	4.80957031	-4.61914062	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00036575	-46.94582748	-47.26337814	0.38790861	-11.16149998	-4.57031250	4.80957031	-4.60449219	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00037240	-46.91370773	-46.88886642	0.04660000	-16.61145210	-4.54101562	4.80957031	-4.60449219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00037905	-46.88159943	-46.96376801	0.16036953	-16.61145210	-4.56054687	4.81933594	-4.61425781	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00038570	-46.84950638	-46.96376801	0.16036953	-27.51135445	-4.55566406	4.80957031	-4.59472656	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00039235	-46.81741714	-46.88886642	0.27413908	-0.26159766	-4.56054687	4.80957031	-4.61425781	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00039900	-46.78533173	-46.66416168	0.04660000	-0.26159766	-4.55078125	4.80957031	-4.60449219	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00040565	-46.75324249	-46.81396484	0.16036953	10.63830471	-4.56054687	4.81445312	-4.60937500	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00041230	-46.72114944	-46.81396484	0.16036953	-16.61145210	-4.55566406	4.80957031	-4.60937500	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00041895	-46.68905640	-47.11357498	0.27413908	26.98815727	-4.55566406	4.80957031	-4.60449219	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00042560	-46.65697861	-46.73906326	0.04660000	-22.06140327	-4.56054687	4.80957031	-4.58007812	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00043225	-46.62491608	-46.81396484	0.16036953	5.18835354	-4.56054687	4.80957031	-4.59960937	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00043890	-46.59288025	-46.81396484	0.16036953	-5.71154881	-4.55566406	4.80957031	-4.61425781	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00044555	-46.56086731	-46.73906326	0.50167811	16.08825493	-4.56054687	4.80957031	-4.59960937	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00045220	-46.52888489	-46.66416168	-0.18093906	-11.16149998	-4.53613281	4.81445312	-4.59472656	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00045885	-46.49692917	-46.58925629	0.16036953	-0.26159766	-4.56054687	4.81445312	-4.60449219	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00046550	-46.46500397	-46.43945312	0.27413908	-5.71154881	-4.56054687	4.81445312	-4.60937500	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00047215	-46.43309021	-46.43945312	0.27413908	-11.16149998	-4.56054687	4.81445312	-4.61425781	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00047880	-46.40118790	-46.28964996	-0.18093906	-0.26159766	-4.55566406	4.80957031	-4.62402344	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00048545	-46.36927795	-46.43945312	0.16036953	16.08825493	-4.58007812	4.80957031	-4.61914062	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00049210	-46.33736420	-46.43945312	0.16036953	-5.71154881	-4.56542969	4.80957031	-4.63867187	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00049875	-46.30545044	-46.43945312	0.16036953	-16.61145210	-4.56054687	4.80957031	-4.62402344	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00050540	-46.27353668	-46.36455154	0.04660000	-0.26159766	-4.56054687	4.80957031	-4.61425781	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00051205	-46.24162292	-46.28964996	0.27413908	-0.26159766	-4.57031250	4.80957031	-4.60449219	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00051870	-46.20970917	-46.36455154	0.16036953	-5.71154881	-4.56542969	4.80468750	-4.62890625	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00052535	-46.17779541	-46.28964996	0.16036953	10.63830471	-4.56054687	4.80957031	-4.61425781	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
